epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,955.166,1.29396,1.06294,1.43863,0.51854,0.79754,0.66124,0.35532,1.63436,0.9821,1.7166,0.000940625,0.000940625,0.000940625
77,967.426,1.28996,1.08252,1.43569,0.65217,0.81303,0.747,0.4189,1.62915,0.92657,1.7657,0.0009365,0.0009365,0.0009365
78,978.541,1.30693,1.01868,1.44504,0.59821,0.7463,0.67925,0.36359,1.73525,1.08756,1.86356,0.000932375,0.000932375,0.000932375
79,989.093,1.28114,1.09895,1.43362,0.57494,0.80896,0.69495,0.38476,1.6321,1.03221,1.7753,0.00092825,0.00092825,0.00092825
80,1000.42,1.25782,1.04168,1.40693,0.63911,0.83882,0.75264,0.40994,1.6259,0.9366,1.75366,0.000924125,0.000924125,0.000924125
81,1012.22,1.26576,1.01803,1.43185,0.5877,0.86545,0.7201,0.38222,1.70233,1.07098,1.88823,0.00092,0.00092,0.00092
82,1022.71,1.27876,1.06012,1.42539,0.59288,0.85497,0.72595,0.39237,1.7216,0.97838,1.91108,0.000915875,0.000915875,0.000915875
83,1034.52,1.27241,1.00765,1.42076,0.5474,0.8163,0.68284,0.36964,1.74717,0.9938,1.94526,0.00091175,0.00091175,0.00091175
84,1044.66,1.28504,1.05503,1.43511,0.52883,0.74911,0.6332,0.33976,1.72469,1.15536,1.87484,0.000907625,0.000907625,0.000907625
85,1056.12,1.24861,1.04623,1.40886,0.58022,0.77419,0.71915,0.38792,1.73539,0.95983,1.9187,0.0009035,0.0009035,0.0009035
86,1067.19,1.32943,1.08095,1.45214,0.62064,0.79728,0.69408,0.32026,1.81796,0.93794,1.91769,0.000899375,0.000899375,0.000899375
87,1077.54,1.33046,1.09413,1.45496,0.58817,0.8231,0.72204,0.38454,1.60432,0.9524,1.76054,0.00089525,0.00089525,0.00089525
88,1089.25,1.26109,1.01259,1.41137,0.56044,0.78374,0.72155,0.37374,1.75509,0.95898,1.88223,0.000891125,0.000891125,0.000891125
89,1100.78,1.26391,0.99987,1.40842,0.60015,0.74617,0.68748,0.3696,1.6547,0.98857,1.80949,0.000887,0.000887,0.000887
90,1110.88,1.24962,0.94784,1.41706,0.68152,0.79848,0.72794,0.38796,1.69767,0.93098,1.91923,0.000882875,0.000882875,0.000882875
91,1122.38,1.3075,1.01592,1.4425,0.64092,0.77632,0.74066,0.38503,1.68226,0.94998,1.76198,0.00087875,0.00087875,0.00087875
92,1133.59,1.24076,1.01215,1.41874,0.56166,0.77928,0.70453,0.3708,1.62241,1.04416,1.82755,0.000874625,0.000874625,0.000874625
93,1144.18,1.2357,1.01045,1.43156,0.64482,0.73253,0.73261,0.39986,1.6501,0.92585,1.80007,0.0008705,0.0008705,0.0008705
94,1156.21,1.21858,0.95423,1.39684,0.6198,0.75676,0.72198,0.38971,1.68732,0.99866,1.90406,0.000866375,0.000866375,0.000866375
95,1167.86,1.2252,0.98245,1.40497,0.66394,0.75024,0.74588,0.40623,1.67134,0.92801,1.8482,0.00086225,0.00086225,0.00086225
96,1178.11,1.22172,0.96095,1.39298,0.66727,0.79098,0.76367,0.37518,1.79677,0.98383,1.99994,0.000858125,0.000858125,0.000858125
97,1190.31,1.24047,0.97282,1.41201,0.644,0.77381,0.75717,0.36599,1.76854,0.98587,1.9105,0.000854,0.000854,0.000854
98,1201.24,1.23754,1.00007,1.4122,0.61123,0.7665,0.69794,0.3867,1.58131,0.92009,1.73651,0.000849875,0.000849875,0.000849875
99,1212.18,1.22094,0.98805,1.39672,0.62544,0.83501,0.75109,0.4118,1.63192,0.89529,1.78063,0.00084575,0.00084575,0.00084575
100,1223.01,1.21644,0.96524,1.3808,0.59295,0.75329,0.67053,0.3707,1.71001,1.01167,1.93176,0.000841625,0.000841625,0.000841625
101,1232.7,1.23135,0.99939,1.37905,0.63721,0.78891,0.70534,0.36926,1.716,0.89922,1.84137,0.0008375,0.0008375,0.0008375
102,1243.65,1.20847,0.92701,1.3752,0.6776,0.70575,0.69354,0.364,1.74275,1.00232,1.98097,0.000833375,0.000833375,0.000833375
103,1254.52,1.22256,0.95276,1.38578,0.64848,0.7677,0.74103,0.38088,1.72273,0.93534,1.85942,0.00082925,0.00082925,0.00082925
104,1264.2,1.19148,0.96754,1.37868,0.69507,0.75045,0.75792,0.38361,1.74704,0.96297,1.85178,0.000825125,0.000825125,0.000825125
105,1275.01,1.18255,0.95867,1.3754,0.62767,0.76781,0.74406,0.39048,1.7043,0.9091,1.89666,0.000821,0.000821,0.000821
106,1285.8,1.20497,0.97451,1.38642,0.65323,0.75662,0.72197,0.38315,1.76803,0.90178,2.0309,0.000816875,0.000816875,0.000816875
107,1295.49,1.21255,0.97927,1.39644,0.63542,0.70771,0.71856,0.36958,1.7977,0.93896,2.03529,0.00081275,0.00081275,0.00081275
108,1306.62,1.22447,0.93311,1.39876,0.76293,0.74862,0.7561,0.37782,1.7393,0.90714,1.8963,0.000808625,0.000808625,0.000808625
109,1317.42,1.20565,0.94274,1.37764,0.60008,0.67853,0.67292,0.34055,1.71461,1.10522,1.76809,0.0008045,0.0008045,0.0008045
110,1327.11,1.23623,0.97565,1.39987,0.60895,0.79663,0.70801,0.36657,1.68961,0.96931,1.89014,0.000800375,0.000800375,0.000800375
111,1337.82,1.16353,0.88741,1.34195,0.65247,0.7997,0.74542,0.3883,1.7597,0.94238,1.98368,0.00079625,0.00079625,0.00079625
112,1348.68,1.21037,0.95086,1.37805,0.5706,0.72412,0.69797,0.33865,1.88569,1.04894,2.19512,0.000792125,0.000792125,0.000792125
113,1358.24,1.15409,0.92053,1.3464,0.57982,0.86518,0.69523,0.35073,1.8174,1.04077,1.98736,0.000788,0.000788,0.000788
114,1368.95,1.19662,0.9057,1.36934,0.70351,0.72534,0.70943,0.36482,1.72823,1.01068,2.01355,0.000783875,0.000783875,0.000783875
115,1379.72,1.20049,0.86806,1.37918,0.64013,0.79449,0.74835,0.38889,1.80996,0.92498,2.04156,0.00077975,0.00077975,0.00077975
116,1389.45,1.18726,0.89217,1.36245,0.63251,0.69835,0.70413,0.33482,1.8628,0.94862,2.09202,0.000775625,0.000775625,0.000775625
117,1400.32,1.16256,0.88233,1.34535,0.69229,0.6807,0.69575,0.36244,1.73334,1.03664,1.93382,0.0007715,0.0007715,0.0007715
118,1411.11,1.20314,0.92953,1.38026,0.61024,0.84014,0.7671,0.40793,1.7745,0.86409,2.07119,0.000767375,0.000767375,0.000767375
119,1420.74,1.15231,0.91587,1.35817,0.67436,0.7929,0.73559,0.38109,1.87502,0.94073,2.18907,0.00076325,0.00076325,0.00076325
120,1431.75,1.18223,0.924,1.35936,0.57785,0.6728,0.64058,0.33041,1.77727,1.06626,1.97989,0.000759125,0.000759125,0.000759125
121,1442.71,1.16062,0.92395,1.34811,0.59413,0.83983,0.68305,0.34965,1.81506,0.95343,2.09022,0.000755,0.000755,0.000755
122,1452.98,1.13198,0.85672,1.3281,0.653,0.75846,0.74151,0.40672,1.77064,0.9263,1.96501,0.000750875,0.000750875,0.000750875
123,1464.35,1.19143,0.89939,1.36719,0.56488,0.78466,0.70512,0.35465,1.80926,0.95308,2.04858,0.00074675,0.00074675,0.00074675
124,1475.38,1.14317,0.90395,1.34444,0.63955,0.76519,0.7451,0.39001,1.77815,0.87151,1.99614,0.000742625,0.000742625,0.000742625
125,1485.23,1.17089,0.87512,1.34841,0.68301,0.7491,0.75716,0.39299,1.80964,0.93658,2.12838,0.0007385,0.0007385,0.0007385
126,1496.27,1.1364,0.89136,1.33198,0.71091,0.74776,0.74589,0.38573,1.77318,0.9189,1.99107,0.000734375,0.000734375,0.000734375
127,1506.86,1.1133,0.86795,1.31291,0.69576,0.77183,0.77422,0.40084,1.79437,0.93394,2.02776,0.00073025,0.00073025,0.00073025
