epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,779.597,1.19415,0.97571,1.43343,0.63938,0.83909,0.76906,0.40408,1.66532,0.86969,1.92968,0.000915875,0.000915875,0.000915875
83,789.385,1.20439,0.91647,1.43007,0.69413,0.76614,0.757,0.41158,1.63748,0.88059,1.91014,0.00091175,0.00091175,0.00091175
84,797.528,1.24117,0.96255,1.43476,0.62679,0.79478,0.72581,0.37617,1.69873,0.96093,1.95948,0.000907625,0.000907625,0.000907625
85,807.429,1.19602,0.96205,1.41092,0.6452,0.8322,0.76328,0.38849,1.70672,0.92376,2.02579,0.0009035,0.0009035,0.0009035
86,817.56,1.2285,0.9546,1.4314,0.62799,0.77892,0.70834,0.38182,1.6189,0.96086,1.90527,0.000899375,0.000899375,0.000899375
87,825.581,1.1902,0.98455,1.41504,0.67208,0.71254,0.72127,0.37305,1.68847,0.9454,1.97443,0.00089525,0.00089525,0.00089525
88,835.486,1.17677,0.93353,1.40549,0.69066,0.80563,0.77388,0.42416,1.64909,0.92655,1.93359,0.000891125,0.000891125,0.000891125
89,845.446,1.19363,0.94477,1.40523,0.64673,0.68878,0.68584,0.35917,1.74486,1.03273,2.01321,0.000887,0.000887,0.000887
90,855.354,1.18126,0.88168,1.41067,0.67122,0.78142,0.75353,0.41961,1.71314,0.93194,2.05653,0.000882875,0.000882875,0.000882875
91,863.302,1.2177,0.92765,1.44006,0.6347,0.81582,0.72108,0.39813,1.59201,0.87399,1.86421,0.00087875,0.00087875,0.00087875
92,873.404,1.16547,0.92463,1.40163,0.60355,0.68359,0.69591,0.37661,1.56625,0.92376,1.80642,0.000874625,0.000874625,0.000874625
93,883.315,1.16551,0.94127,1.41963,0.56124,0.78228,0.67597,0.36383,1.68294,1.09236,1.99877,0.0008705,0.0008705,0.0008705
94,891.263,1.14026,0.86758,1.39045,0.54811,0.78776,0.70173,0.40109,1.58705,0.96236,1.91134,0.000866375,0.000866375,0.000866375
95,901.315,1.18039,0.92767,1.40706,0.61289,0.86568,0.73957,0.37475,1.69502,0.91381,2.01865,0.00086225,0.00086225,0.00086225
96,911.225,1.14159,0.89169,1.38327,0.63229,0.87398,0.73612,0.38172,1.62635,0.96779,1.87679,0.000858125,0.000858125,0.000858125
97,919.216,1.16494,0.91771,1.39063,0.66874,0.7563,0.76498,0.41193,1.60497,0.91658,1.86271,0.000854,0.000854,0.000854
98,928.993,1.13173,0.89054,1.38597,0.65901,0.76467,0.73526,0.42168,1.65349,0.94988,1.98221,0.000849875,0.000849875,0.000849875
99,938.652,1.1608,0.92898,1.40455,0.56491,0.74795,0.65121,0.36239,1.71896,1.04652,2.04149,0.00084575,0.00084575,0.00084575
100,946.282,1.17546,0.9203,1.39951,0.68588,0.63395,0.68595,0.36468,1.75592,0.97523,2.08578,0.000841625,0.000841625,0.000841625
101,955.906,1.1693,0.95462,1.39486,0.59811,0.85374,0.73065,0.39124,1.69491,0.87121,2.00301,0.0008375,0.0008375,0.0008375
102,965.549,1.156,0.86434,1.3918,0.63292,0.843,0.74229,0.39085,1.71711,0.88576,2.19398,0.000833375,0.000833375,0.000833375
103,975.226,1.18035,0.87374,1.40388,0.65578,0.80991,0.73266,0.37743,1.77584,0.91506,2.17919,0.00082925,0.00082925,0.00082925
104,982.797,1.16582,0.89926,1.40128,0.6663,0.81951,0.74995,0.40454,1.78273,0.9535,2.1752,0.000825125,0.000825125,0.000825125
105,992.58,1.13234,0.90018,1.37287,0.66689,0.79286,0.69591,0.37689,1.68453,0.99382,2.0685,0.000821,0.000821,0.000821
106,1002.35,1.16455,0.89479,1.40336,0.67304,0.80505,0.71543,0.37604,1.71055,0.96385,2.06566,0.000816875,0.000816875,0.000816875
107,1010.03,1.14338,0.89349,1.39253,0.68359,0.84583,0.75416,0.42267,1.65368,0.86044,1.96254,0.00081275,0.00081275,0.00081275
108,1019.72,1.15062,0.86698,1.39141,0.6287,0.80014,0.73397,0.38536,1.68364,0.90413,2.07954,0.000808625,0.000808625,0.000808625
109,1029.5,1.10905,0.84786,1.36011,0.62202,0.73419,0.69527,0.36933,1.68411,0.95576,2.02191,0.0008045,0.0008045,0.0008045
110,1037.27,1.12186,0.87328,1.3752,0.74389,0.75986,0.73429,0.39704,1.63864,0.92178,1.95684,0.000800375,0.000800375,0.000800375
111,1046.83,1.09797,0.82303,1.33823,0.68325,0.82675,0.75788,0.42295,1.64521,0.89213,1.99837,0.00079625,0.00079625,0.00079625
112,1056.27,1.12028,0.8559,1.36511,0.64461,0.72824,0.71006,0.38952,1.67566,0.93348,2.05356,0.000792125,0.000792125,0.000792125
113,1066.06,1.08939,0.838,1.35194,0.65975,0.80481,0.71664,0.37901,1.80154,0.98572,2.262,0.000788,0.000788,0.000788
114,1073.92,1.11114,0.84754,1.36164,0.67045,0.79236,0.68505,0.38102,1.67846,0.98533,2.06341,0.000783875,0.000783875,0.000783875
115,1083.65,1.0962,0.81618,1.35474,0.69224,0.76739,0.76001,0.39472,1.75342,0.98135,2.19748,0.00077975,0.00077975,0.00077975
116,1093.34,1.09261,0.81359,1.34074,0.64461,0.83077,0.76413,0.41254,1.64483,0.91651,1.98366,0.000775625,0.000775625,0.000775625
117,1101.19,1.12074,0.81865,1.34861,0.63324,0.82647,0.74082,0.38316,1.72136,0.9576,2.14939,0.0007715,0.0007715,0.0007715
118,1110.91,1.10535,0.82002,1.34926,0.67528,0.80953,0.74731,0.40861,1.64483,0.92595,2.0653,0.000767375,0.000767375,0.000767375
119,1120.7,1.08688,0.82565,1.35101,0.61788,0.77753,0.70307,0.38555,1.72879,0.97379,2.16584,0.00076325,0.00076325,0.00076325
120,1128.52,1.10301,0.86288,1.34846,0.70631,0.76654,0.76497,0.40145,1.70235,0.9064,2.15876,0.000759125,0.000759125,0.000759125
121,1138.22,1.05642,0.8486,1.31856,0.67943,0.79734,0.79569,0.42132,1.65614,0.89618,2.0911,0.000755,0.000755,0.000755
122,1147.91,1.05425,0.81193,1.31598,0.63052,0.86574,0.75985,0.41211,1.59098,0.92222,1.90513,0.000750875,0.000750875,0.000750875
123,1157.53,1.09661,0.83576,1.35886,0.62414,0.78421,0.71436,0.37541,1.70694,0.94527,2.1158,0.00074675,0.00074675,0.00074675
124,1165.22,1.11118,0.85466,1.37051,0.64219,0.77004,0.71418,0.37197,1.74906,0.99582,2.14997,0.000742625,0.000742625,0.000742625
125,1174.92,1.07042,0.7937,1.33363,0.63886,0.73303,0.7125,0.39008,1.62463,0.91137,2.06759,0.0007385,0.0007385,0.0007385
126,1184.69,1.05702,0.79666,1.33115,0.68109,0.75826,0.73203,0.38739,1.70011,0.98194,2.11773,0.000734375,0.000734375,0.000734375
127,1192.35,1.01453,0.77225,1.29193,0.68449,0.7264,0.78254,0.42359,1.65895,0.85568,2.03477,0.00073025,0.00073025,0.00073025
128,1202.45,1.00811,0.77071,1.29359,0.68683,0.78255,0.76747,0.40251,1.67458,0.87398,2.07183,0.000726125,0.000726125,0.000726125
129,1212.22,1.01426,0.75502,1.29115,0.64351,0.79506,0.74361,0.39413,1.68676,0.98281,2.13173,0.000722,0.000722,0.000722
130,1220.15,1.02744,0.78133,1.30269,0.71555,0.77908,0.75916,0.3984,1.698,0.8612,2.07989,0.000717875,0.000717875,0.000717875
131,1230.04,1.05299,0.78844,1.32074,0.66431,0.78712,0.78794,0.42396,1.70522,0.84081,2.1707,0.00071375,0.00071375,0.00071375
132,1239.82,1.04365,0.79184,1.31263,0.65025,0.71363,0.69361,0.37149,1.73725,0.98943,2.15902,0.000709625,0.000709625,0.000709625
133,1249.65,1.01525,0.78607,1.28597,0.74339,0.72898,0.75602,0.41418,1.70135,0.84839,2.09971,0.0007055,0.0007055,0.0007055
134,1257.46,1.01946,0.77538,1.28799,0.60298,0.77292,0.67376,0.35161,1.77243,1.02298,2.22364,0.000701375,0.000701375,0.000701375
135,1267.3,1.03737,0.81388,1.29703,0.70133,0.74184,0.72822,0.38316,1.80374,0.96237,2.28583,0.00069725,0.00069725,0.00069725
136,1276.96,1.02655,0.79056,1.27673,0.60482,0.78869,0.70669,0.37393,1.75814,0.92869,2.19426,0.000693125,0.000693125,0.000693125
137,1284.84,1.01527,0.75425,1.28953,0.70911,0.82583,0.77615,0.41508,1.79962,0.88812,2.36918,0.000689,0.000689,0.000689
138,1294.62,1.00693,0.75115,1.28206,0.6947,0.77284,0.76449,0.41268,1.76978,0.95399,2.2416,0.000684875,0.000684875,0.000684875
139,1304.32,0.99728,0.75139,1.28355,0.67303,0.83445,0.76449,0.41909,1.73545,0.92985,2.27444,0.00068075,0.00068075,0.00068075
140,1312.07,0.98939,0.75497,1.28466,0.72413,0.8172,0.80077,0.43435,1.73391,0.8906,2.25406,0.000676625,0.000676625,0.000676625
141,1322.38,0.9997,0.77842,1.28283,0.65589,0.78796,0.73497,0.40735,1.70599,0.96674,2.1291,0.0006725,0.0006725,0.0006725
142,1332.36,1.02338,0.78355,1.29342,0.68791,0.77887,0.75251,0.42199,1.70755,0.88964,2.1715,0.000668375,0.000668375,0.000668375
143,1340.23,0.97845,0.73132,1.27022,0.64408,0.82573,0.74976,0.40236,1.756,0.88205,2.25808,0.00066425,0.00066425,0.00066425
144,1349.95,1.01234,0.76662,1.3054,0.71304,0.78892,0.77303,0.42035,1.69593,0.83076,2.19883,0.000660125,0.000660125,0.000660125
145,1359.83,1.00544,0.74034,1.28038,0.73129,0.81625,0.80561,0.43487,1.71575,0.82039,2.10236,0.000656,0.000656,0.000656
146,1369.8,1.00404,0.74542,1.28017,0.66514,0.84176,0.74995,0.39091,1.76371,0.84801,2.11884,0.000651875,0.000651875,0.000651875
147,1377.71,0.99294,0.74277,1.27842,0.6156,0.83042,0.72377,0.3879,1.75582,0.90885,2.1963,0.00064775,0.00064775,0.00064775
148,1387.63,0.95231,0.74293,1.25488,0.67625,0.85145,0.73416,0.40087,1.81731,0.87119,2.38829,0.000643625,0.000643625,0.000643625
149,1397.71,0.96595,0.72426,1.25876,0.72831,0.78688,0.78648,0.40518,1.80452,0.87682,2.342,0.0006395,0.0006395,0.0006395
150,1405.52,1.00611,0.73151,1.28405,0.60629,0.87399,0.71133,0.37892,1.79679,0.97013,2.21916,0.000635375,0.000635375,0.000635375
151,1415.43,0.98731,0.72406,1.25552,0.66648,0.73575,0.74608,0.39836,1.74039,0.89381,2.17124,0.00063125,0.00063125,0.00063125
152,1425.52,0.99234,0.7314,1.26941,0.66369,0.82026,0.73848,0.40327,1.75446,0.89986,2.20638,0.000627125,0.000627125,0.000627125
153,1433.56,1.02437,0.71528,1.29105,0.61088,0.81289,0.72443,0.38946,1.67559,0.91301,2.21007,0.000623,0.000623,0.000623
154,1443.56,0.97917,0.7186,1.25786,0.62784,0.76814,0.72803,0.38885,1.70038,0.95698,2.1365,0.000618875,0.000618875,0.000618875
155,1453.63,0.95629,0.75069,1.26298,0.69339,0.74314,0.73929,0.38893,1.73045,0.97143,2.24847,0.00061475,0.00061475,0.00061475
156,1461.93,0.96705,0.7287,1.24795,0.7213,0.77926,0.7946,0.43186,1.73026,0.87545,2.22895,0.000610625,0.000610625,0.000610625
157,1471.85,0.9708,0.74651,1.26453,0.62009,0.78669,0.71817,0.36416,1.74891,0.98182,2.11417,0.0006065,0.0006065,0.0006065
158,1481.84,0.98644,0.72127,1.26729,0.73603,0.77037,0.77482,0.42592,1.66221,0.87041,2.07946,0.000602375,0.000602375,0.000602375
159,1491.86,0.9606,0.7338,1.2438,0.71844,0.83125,0.80344,0.44112,1.6691,0.82808,2.06096,0.00059825,0.00059825,0.00059825
160,1500.23,0.96223,0.7605,1.25966,0.65643,0.83124,0.76835,0.39394,1.78268,0.91111,2.26535,0.000594125,0.000594125,0.000594125
161,1510.31,0.92762,0.70222,1.2122,0.64355,0.7456,0.75239,0.4053,1.67675,0.9658,2.2047,0.00059,0.00059,0.00059
162,1520.25,0.94021,0.73346,1.23991,0.6988,0.75547,0.72911,0.39071,1.65048,0.87263,2.13366,0.000585875,0.000585875,0.000585875
163,1528.08,0.92331,0.72913,1.22322,0.62231,0.7627,0.69161,0.38625,1.65689,0.94095,2.09063,0.00058175,0.00058175,0.00058175
164,1538.03,0.91431,0.7087,1.22003,0.72789,0.7665,0.77793,0.42267,1.68654,0.89974,2.08604,0.000577625,0.000577625,0.000577625
165,1548.39,0.92907,0.69954,1.23382,0.79289,0.73871,0.79759,0.44235,1.69755,0.84127,2.12399,0.0005735,0.0005735,0.0005735
166,1556.3,0.94229,0.72362,1.24952,0.70899,0.76835,0.7596,0.38693,1.77752,0.85847,2.2929,0.000569375,0.000569375,0.000569375
167,1566.28,0.94475,0.7318,1.23115,0.68379,0.76524,0.6979,0.381,1.71858,0.95426,2.2149,0.00056525,0.00056525,0.00056525
168,1576.12,0.93817,0.70266,1.22873,0.66028,0.77415,0.7238,0.39338,1.6909,0.89145,2.15502,0.000561125,0.000561125,0.000561125
169,1583.93,0.93108,0.7206,1.2292,0.75437,0.7297,0.77804,0.39741,1.73163,0.92431,2.32235,0.000557,0.000557,0.000557
170,1593.79,0.92397,0.71729,1.21688,0.70321,0.83316,0.80066,0.4161,1.71027,0.82958,2.27345,0.000552875,0.000552875,0.000552875
171,1603.59,0.90624,0.7219,1.21693,0.66728,0.76729,0.73691,0.3866,1.75055,0.91186,2.27112,0.00054875,0.00054875,0.00054875
172,1613.7,0.93589,0.72008,1.23631,0.62396,0.81936,0.71134,0.37043,1.74102,0.9391,2.2691,0.000544625,0.000544625,0.000544625
173,1621.78,0.91188,0.67408,1.21369,0.78611,0.75639,0.77745,0.40965,1.72481,0.85499,2.23822,0.0005405,0.0005405,0.0005405
174,1631.63,0.92191,0.66949,1.21907,0.73353,0.75617,0.77683,0.41554,1.73308,0.84886,2.26268,0.000536375,0.000536375,0.000536375
175,1641.55,0.92076,0.68404,1.22132,0.76135,0.76835,0.80416,0.42207,1.73079,0.84968,2.29183,0.00053225,0.00053225,0.00053225
176,1649.41,0.91216,0.68233,1.21572,0.72227,0.75555,0.76,0.39539,1.65063,0.84119,2.11927,0.000528125,0.000528125,0.000528125
177,1659.35,0.88071,0.65853,1.18966,0.71605,0.82564,0.77314,0.41444,1.65292,0.8226,2.09793,0.000524,0.000524,0.000524
178,1669.32,0.87974,0.65439,1.19116,0.67513,0.83552,0.7839,0.41191,1.68891,0.89652,2.19007,0.000519875,0.000519875,0.000519875
179,1677.27,0.89077,0.66642,1.17884,0.70692,0.81408,0.72878,0.38573,1.75477,0.85948,2.28953,0.00051575,0.00051575,0.00051575
180,1686.99,0.91849,0.68753,1.21698,0.67987,0.80991,0.74483,0.39983,1.69931,0.84937,2.26768,0.000511625,0.000511625,0.000511625
181,1696.92,0.88536,0.66798,1.20888,0.68199,0.76186,0.73638,0.40728,1.73704,0.86807,2.36869,0.0005075,0.0005075,0.0005075
182,1704.88,0.89244,0.69075,1.2005,0.63617,0.73141,0.7137,0.39376,1.77077,0.93199,2.41113,0.000503375,0.000503375,0.000503375
183,1714.75,0.8656,0.66984,1.18074,0.63571,0.80052,0.72054,0.37984,1.75662,0.9455,2.37034,0.00049925,0.00049925,0.00049925
184,1724.57,0.88092,0.65208,1.19141,0.59876,0.85508,0.72754,0.37405,1.74564,0.92634,2.30044,0.000495125,0.000495125,0.000495125
185,1734.55,0.87507,0.6857,1.19234,0.68666,0.77697,0.74159,0.41354,1.69981,0.83722,2.25988,0.000491,0.000491,0.000491
